,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1145,36,No,Travel_Rarely,559,Research & Development,-0.8211430529053937,4,Life Sciences,1,1614,3,Female,76,3,2,Manufacturing Director,3,Married,-1.7604659078482403,12421,0.0,Y,Yes,-1.6659731494614012,3,2,80,2,-1.3492148286334933,-0.6811435281874978,3,-2.546721790666969,-1.5011592717390545,-4.523082820471526,-1.7068831843620031
1146,34,No,Travel_Frequently,426,Research & Development,-0.9871463889803048,4,Life Sciences,1,1615,3,Male,42,4,2,Manufacturing Director,4,Divorced,-1.741671962978343,17000,-1.706710772284081,Y,No,-1.381389259093061,3,1,80,1,-1.1898303263181125,-0.49085697927997995,3,-1.509442698361367,-0.771227074961725,-0.8815594121858318,-1.4582263193645346
1147,49,No,Travel_Rarely,722,Research & Development,-0.13852764967998996,4,Life Sciences,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,-2.3151369752024746,22102,-1.706710772284081,Y,No,-1.1621487245586226,3,4,80,1,-1.1187656458199815,-0.49085697927997995,2,-1.509442698361367,-0.8804903251454862,-4.523082820471526,-1.0981030977662376
1148,39,No,Travel_Rarely,1387,Research & Development,-0.9871463889803048,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,-1.5568688245582971,3835,-1.2578698514049882,Y,No,-1.381389259093061,3,4,80,3,-1.1187656458199815,-0.49085697927997995,3,-1.7696470301171907,-0.771227074961725,-0.8815594121858318,-0.7251836469477903
1149,27,No,Travel_Rarely,1302,Research & Development,-0.39501806694940095,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,-1.9610019408016803,16290,-1.706710772284081,Y,No,-2.078053630500555,3,1,80,2,-1.3492148286334933,-0.49085697927997995,3,-1.7696470301171907,-0.771227074961725,-7.396026717919092,-0.7251836469477903
1150,35,No,Travel_Rarely,819,Research & Development,-0.4454881890456052,5,Life Sciences,1,1621,2,Male,48,4,2,Research Scientist,1,Married,-1.6020264480834958,26312,-1.706710772284081,Y,No,-2.078053630500555,3,4,80,0,-0.774061201703095,-0.6811435281874978,3,-0.9016865734011222,-0.1613678357288172,-4.523082820471526,-0.45207746747626815
1151,28,No,Travel_Rarely,580,Research & Development,-0.06665587931248353,3,Medical,1,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,-1.6957621434934536,20460,-2.505117278969571,Y,No,-0.2932804246121984,4,2,80,1,-1.4396033284659837,-0.15382635213468032,2,-2.1012672399894106,-1.3054456718042096,-7.396026717919092,-2.049313006197339
1152,21,No,Travel_Rarely,546,Research & Development,-1.58472488351766,1,Medical,1,1623,3,Male,97,3,1,Research Scientist,4,Single,-2.360283421686267,26009,-1.706710772284081,Y,No,-0.5819182796238335,3,3,80,0,-1.7737433101060027,-0.6811435281874978,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
1153,18,Yes,Travel_Frequently,544,Sales,-1.9708758301539278,2,Medical,1,1624,2,Female,70,3,1,Sales Representative,4,Single,-3.4050435332584503,18420,-1.706710772284081,Y,Yes,-1.6659731494614012,3,3,80,0,-2.2809787760470446,-0.6811435281874978,4,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
1154,47,No,Travel_Rarely,1176,Human Resources,-0.10189154593271756,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,-0.01635282173148396,5220,-0.9472900231189948,Y,No,-2.078053630500555,3,3,80,1,-0.34552712038219563,-0.6811435281874978,3,-2.1012672399894106,-1.5011592717390545,-4.523082820471526,-2.049313006197339
1155,39,No,Travel_Rarely,170,Research & Development,-1.9708758301539278,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,-2.383903113759392,10302,-2.505117278969571,Y,No,-0.9830075699160551,3,4,80,1,-1.0524221819464668,-0.49085697927997995,3,-1.3985100351935054,-0.6725281492553229,-7.396026717919092,-0.7251836469477903
1156,40,No,Travel_Rarely,884,Research & Development,-0.6151925143310188,3,Life Sciences,1,1628,1,Female,80,2,3,Manufacturing Director,3,Married,-0.6934522198309091,25800,-1.706710772284081,Y,No,-1.381389259093061,3,4,80,2,-0.6812862931161371,-0.6811435281874978,3,-0.778898956734708,-0.1613678357288172,-0.06357549941935225,-0.3026545125038727
1157,35,No,Non-Travel,208,Research & Development,-1.1863189496336963,4,Life Sciences,1,1630,3,Female,52,3,2,Healthcare Representative,3,Married,-1.9315143752050212,12250,-1.706710772284081,Y,No,-1.6659731494614012,3,4,80,1,-0.823882352953337,-0.15382635213468032,3,-1.0422142176123612,-0.4227581318452658,-3.148094393277722,-0.5354585193460765
1158,37,No,Travel_Rarely,671,Research & Development,-0.39501806694940095,3,Life Sciences,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,-1.4586411449694114,26493,-0.9472900231189948,Y,No,-0.6989947210579887,3,1,80,3,-1.1898303263181125,-0.6811435281874978,2,-2.3058198217676353,-1.3054456718042096,-7.396026717919092,-1.4582263193645346
1159,39,No,Travel_Frequently,711,Research & Development,-1.7604239668547188,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,-1.6481213784575042,3140,-2.505117278969571,Y,No,-1.381389259093061,3,4,80,0,-1.1187656458199815,-0.6811435281874978,1,-1.509442698361367,-1.5011592717390545,-2.333432968410941,-0.6260122318518045
1160,45,No,Travel_Rarely,1329,Research & Development,-2.2321870268515034,2,Other,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,-1.4581596276772233,5388,-1.706710772284081,Y,No,-0.4766838840955488,3,1,80,2,-1.1187656458199815,-0.49085697927997995,3,-1.3985100351935054,-0.771227074961725,-2.333432968410941,-0.5354585193460765
1161,38,No,Travel_Rarely,397,Research & Development,-2.2321870268515034,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,-1.0612600497209432,14199,-0.9472900231189948,Y,Yes,-0.4766838840955488,3,4,80,1,-1.1187656458199815,-1.1102230246251565e-16,4,-2.1012672399894106,-1.1426723700634178,-7.396026717919092,-1.4582263193645346
1162,35,Yes,Travel_Rarely,737,Sales,-0.9871463889803048,3,Medical,1,1639,4,Male,55,2,3,Sales Executive,1,Married,-0.7082318644503389,21530,0.0,Y,No,-0.6989947210579887,3,3,80,0,-0.823882352953337,-0.49085697927997995,3,-1.1206032129426982,-0.3511618450171757,-1.1104510353589228,-2.049313006197339
1163,37,No,Travel_Rarely,1470,Research & Development,-0.9871463889803048,3,Medical,1,1640,2,Female,71,3,1,Research Scientist,2,Married,-2.009166716744718,9953,-1.706710772284081,Y,No,-2.078053630500555,3,1,80,1,-1.2663434762031252,-0.6811435281874978,1,-1.6323476488272097,-1.1426723700634178,-0.8815594121858318,-0.7251836469477903
1164,40,No,Travel_Rarely,448,Research & Development,-0.555227988509723,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,4,Single,-1.0302437914560878,19948,-0.3613087125285444,Y,Yes,-0.9830075699160551,3,4,80,0,-0.6812862931161371,-0.6811435281874978,2,-2.3058198217676353,-1.5011592717390545,-2.333432968410941,-1.2615279740205976
1165,44,No,Travel_Frequently,602,Human Resources,-2.574707937058622,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married,-1.4646772959261096,10503,-0.7107905014619298,Y,Yes,-2.078053630500555,3,3,80,0,-0.8763124115492182,-0.49085697927997995,3,-1.3985100351935054,-0.771227074961725,-7.396026717919092,-1.4582263193645346
1166,48,No,Travel_Frequently,365,Research & Development,-1.7604239668547188,5,Medical,1,1644,3,Male,89,2,4,Manager,4,Married,-0.273432351967267,5602,-1.2578698514049882,Y,No,2.2204460492503128e-16,4,2,80,1,-0.4811244269103813,-0.49085697927997995,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
1167,35,Yes,Travel_Rarely,763,Sales,-0.6151925143310188,2,Medical,1,1645,1,Male,59,1,2,Sales Executive,4,Divorced,-1.540469149535846,22098,-0.3613087125285444,Y,Yes,-1.1621487245586226,3,4,80,2,-1.3492148286334933,-0.6811435281874978,2,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
1168,24,No,Travel_Frequently,567,Research & Development,-2.2321870268515034,1,Technical Degree,1,1646,1,Female,32,3,1,Research Scientist,4,Single,-2.077320685522121,17218,-1.706710772284081,Y,Yes,-1.381389259093061,3,3,80,0,-1.4396033284659837,-0.6811435281874978,3,-1.9245244346273156,-1.3054456718042096,-4.523082820471526,-1.2615279740205976
1169,27,No,Travel_Rarely,486,Research & Development,-1.1863189496336963,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,-2.177523809119672,22490,-0.22495137803873436,Y,No,-0.6989947210579887,3,1,80,0,-1.5390174858187393,-1.1605451395565365,3,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
1170,27,No,Travel_Frequently,591,Research & Development,-2.2321870268515034,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,-2.6493330640115786,6297,-1.2578698514049882,Y,No,-1.381389259093061,3,3,80,0,-1.4396033284659837,-1.1605451395565365,2,-2.3058198217676353,-1.5011592717390545,-4.523082820471526,-1.4582263193645346
1171,40,Yes,Travel_Rarely,1329,Research & Development,-1.3028078265617211,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,-2.9175082661526566,3339,-0.9472900231189948,Y,Yes,-1.1621487245586226,3,2,80,0,-1.1187656458199815,-0.49085697927997995,1,-2.3058198217676353,-1.5011592717390545,-7.396026717919092,-1.2615279740205976
1172,29,No,Travel_Rarely,469,Sales,-0.9871463889803048,3,Medical,1,1650,3,Male,42,2,2,Sales Executive,3,Single,-1.4345753220193742,23413,0.0,Y,No,-2.078053630500555,3,3,80,0,-1.2663434762031252,-0.6811435281874978,3,-2.1012672399894106,-1.5011592717390545,-4.523082820471526,-1.0981030977662376
1173,36,No,Travel_Rarely,711,Research & Development,-1.58472488351766,4,Life Sciences,1,1651,2,Female,42,3,3,Healthcare Representative,1,Married,-1.0201128470596443,22792,-0.7107905014619298,Y,No,-1.6659731494614012,3,3,80,2,-1.1898303263181125,-1.1102230246251565e-16,3,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
1174,25,No,Travel_Frequently,772,Research & Development,-2.2321870268515034,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,-1.6025713251973976,4973,-1.706710772284081,Y,No,-0.6989947210579887,3,3,80,2,-1.3492148286334933,-1.1102230246251565e-16,3,-1.7696470301171907,-0.771227074961725,-7.396026717919092,-0.7251836469477903
1175,39,No,Travel_Rarely,492,Research & Development,-0.8211430529053937,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,-1.5785637599054798,7693,-0.7107905014619298,Y,No,-0.2932804246121984,4,3,80,0,-1.3492148286334933,-0.49085697927997995,3,-2.1012672399894106,-1.1426723700634178,-4.523082820471526,-2.049313006197339
1176,49,No,Travel_Rarely,301,Research & Development,-0.2580127379920804,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,-0.19427364725231067,3498,-0.9472900231189948,Y,No,-0.8311122613508027,3,2,80,2,-0.34552712038219563,-0.6811435281874978,3,-2.3058198217676353,-1.5011592717390545,-4.523082820471526,-1.4582263193645346
1177,50,No,Travel_Rarely,813,Research & Development,-0.498785074399697,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,-0.4192002100422613,21981,-0.520365761435567,Y,No,-0.9830075699160551,3,3,80,3,-0.6379316808353647,-0.49085697927997995,3,-1.0422142176123612,-0.4227581318452658,-4.523082820471526,-0.37476424074370585
1178,20,No,Travel_Rarely,1141,Sales,-2.2321870268515034,3,Medical,1,1657,3,Female,31,3,1,Sales Representative,3,Single,-2.533277081033591,13251,-1.706710772284081,Y,No,-0.4766838840955488,3,1,80,0,-1.9158103359449046,-0.49085697927997995,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
1179,34,No,Travel_Rarely,1130,Research & Development,-1.9708758301539278,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,2,Divorced,-1.5422800175263727,19332,-1.706710772284081,Y,No,-1.6659731494614012,3,3,80,1,-1.0524221819464668,-0.6811435281874978,3,-1.2976684614558884,-0.6725281492553229,-0.8815594121858318,-0.5354585193460765
1180,36,No,Travel_Rarely,311,Research & Development,-1.3028078265617211,3,Life Sciences,1,1659,1,Male,77,3,1,Laboratory Technician,2,Single,-3.029424979162778,10950,-1.2578698514049882,Y,No,-2.078053630500555,3,3,80,0,-0.823882352953337,-0.3165647703009739,3,-2.3058198217676353,-1.3054456718042096,-4.523082820471526,-1.2615279740205976
1181,49,No,Travel_Rarely,465,Research & Development,-1.4342261796626594,1,Life Sciences,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,-0.36352544376108076,11652,-1.2578698514049882,Y,Yes,-0.4766838840955488,3,2,80,1,-0.25462599959592186,-0.49085697927997995,3,-0.9694639074020248,-0.4227581318452658,-3.148094393277722,-0.3026545125038727
1182,36,No,Non-Travel,894,Research & Development,-2.574707937058622,4,Medical,1,1662,4,Female,33,2,2,Manufacturing Director,3,Married,-1.8535851512174963,15411,-2.505117278969571,Y,No,-0.9830075699160551,3,3,80,0,-1.649471992409423,-1.1102230246251565e-16,3,-2.546721790666969,-1.5011592717390545,-4.523082820471526,-1.4582263193645346
1183,36,No,Travel_Rarely,1040,Research & Development,-1.9708758301539278,2,Life Sciences,1,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,-1.2260030850619374,26308,-0.3613087125285444,Y,No,-0.38102617101547404,4,1,80,1,-0.9316411095155479,-0.49085697927997995,3,-2.1012672399894106,-1.1426723700634178,-7.396026717919092,-1.0981030977662376
1184,54,No,Travel_Rarely,584,Research & Development,-0.2580127379920804,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,-0.13391062994313482,18685,-0.9472900231189948,Y,No,2.2204460492503128e-16,4,3,80,1,-0.09427421341687728,-1.1102230246251565e-16,3,-1.3985100351935054,-0.6725281492553229,-1.7913204273135457,-0.7251836469477903
1185,43,No,Travel_Rarely,1291,Research & Development,-0.6151925143310188,2,Life Sciences,1,1666,3,Male,65,2,4,Research Director,3,Married,-0.12385282454783034,3525,-1.706710772284081,Y,No,-0.06624529250235886,4,1,80,1,-0.8763124115492182,-0.49085697927997995,3,-1.0422142176123612,-0.499567813243363,-1.1104510353589228,-0.37476424074370585
1186,35,Yes,Travel_Frequently,880,Sales,-0.8211430529053937,4,Other,1,1667,4,Male,36,3,2,Sales Executive,4,Single,-1.7861887150856717,10414,-0.9472900231189948,Y,Yes,-0.06624529250235886,4,1,80,0,-0.9316411095155479,-0.6811435281874978,4,-1.2976684614558884,-0.5824561652915413,-1.1104510353589228,-0.7251836469477903
1187,38,No,Travel_Frequently,1189,Research & Development,-2.574707937058622,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,-1.7383132117252111,9867,-0.22495137803873436,Y,No,-0.9830075699160551,3,4,80,2,-0.6379316808353647,-0.3165647703009739,4,-1.1206032129426982,-0.4227581318452658,-3.148094393277722,-0.5354585193460765
1188,29,No,Travel_Rarely,991,Sales,-1.58472488351766,3,Medical,1,1669,1,Male,43,2,2,Sales Executive,2,Divorced,-1.9177228635681436,3356,-1.706710772284081,Y,Yes,-1.381389259093061,3,2,80,1,-1.1187656458199815,-0.49085697927997995,2,-1.3985100351935054,-2.0852719998620386,-7.396026717919092,-0.5354585193460765
1189,33,No,Travel_Rarely,392,Sales,-2.2321870268515034,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,-1.5237869304841747,3921,-1.706710772284081,Y,No,-1.1621487245586226,3,3,80,2,-1.4396033284659837,-0.15382635213468032,3,-1.9245244346273156,-1.5011592717390545,-7.396026717919092,-1.0981030977662376
1190,32,No,Travel_Rarely,977,Research & Development,-2.2321870268515034,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,-1.5327399648740632,25518,-2.505117278969571,Y,No,-1.381389259093061,3,3,80,2,-1.1187656458199815,-0.3165647703009739,2,-1.509442698361367,-1.0030072306262174,-4.523082820471526,-0.8349159008190632
1191,31,No,Travel_Rarely,1112,Sales,-1.58472488351766,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,-1.5312002594270464,22589,-1.706710772284081,Y,No,-2.078053630500555,3,1,80,2,-1.1187656458199815,-0.6811435281874978,3,-1.3985100351935054,-2.0852719998620386,-7.396026717919092,-1.4582263193645346
1192,49,No,Travel_Rarely,464,Research & Development,-0.555227988509723,3,Medical,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,-2.6451778090428264,24941,-0.7107905014619298,Y,Yes,-0.8311122613508027,3,2,80,1,-0.7266006547279215,-0.6811435281874978,2,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
1193,38,No,Travel_Frequently,148,Research & Development,-2.2321870268515034,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,-2.7349184014163876,23826,-1.706710772284081,Y,No,-0.2121863285699773,4,2,80,0,-1.649471992409423,-0.49085697927997995,3,-2.3058198217676353,-1.3054456718042096,-2.333432968410941,-1.2615279740205976
1194,47,No,Travel_Rarely,1225,Sales,-2.2321870268515034,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,-0.2221568623208576,21086,-0.3613087125285444,Y,No,-1.1621487245586226,3,3,80,3,-0.2840229521860757,-0.6811435281874978,3,-2.546721790666969,-1.5011592717390545,-4.523082820471526,-1.4582263193645346
1195,49,No,Travel_Rarely,809,Research & Development,-2.574707937058622,3,Life Sciences,1,1677,3,Male,36,3,4,Manager,3,Single,-0.2613391813681723,22384,-0.7107905014619298,Y,No,-1.1621487245586226,3,1,80,0,-0.4811244269103813,-0.6811435281874978,3,-1.6323476488272097,-0.771227074961725,-7.396026717919092,-2.049313006197339
1196,41,No,Travel_Rarely,1206,Sales,-0.21645655159686278,2,Life Sciences,1,1678,4,Male,80,3,3,Sales Executive,3,Single,-1.1801756804519783,11591,-0.9472900231189948,Y,Yes,-0.8311122613508027,3,4,80,0,-0.5564687924562522,-0.6811435281874978,3,-2.8367967457716725,-2.0852719998620386,-7.396026717919092,-1.4582263193645346
1197,20,No,Travel_Rarely,727,Sales,-1.0818179820670435,1,Life Sciences,1,1680,4,Male,54,3,1,Sales Representative,1,Single,-2.563838572387411,21082,-1.706710772284081,Y,No,-2.078053630500555,3,1,80,0,-1.9158103359449046,-0.49085697927997995,3,-2.8367967457716725,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
1198,33,No,Non-Travel,530,Sales,-0.555227988509723,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,-1.5592304980970753,16130,-1.706710772284081,Y,Yes,2.2204460492503128e-16,4,3,80,1,-1.3492148286334933,-0.6811435281874978,3,-1.9245244346273156,-1.0030072306262174,-4.523082820471526,-1.4582263193645346
1199,36,No,Travel_Rarely,1351,Research & Development,-0.10189154593271756,4,Life Sciences,1,1682,1,Male,80,3,2,Healthcare Representative,3,Married,-1.5647596241944193,7419,-0.3613087125285444,Y,No,-1.1621487245586226,3,2,80,2,-1.1187656458199815,-0.6811435281874978,2,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
1200,44,No,Travel_Rarely,528,Human Resources,-2.574707937058622,3,Life Sciences,1,1683,3,Female,44,3,1,Human Resources,4,Divorced,-2.322720295195952,4167,-0.7107905014619298,Y,Yes,-0.5819182796238335,3,1,80,3,-1.2663434762031252,-0.6811435281874978,3,-2.8367967457716725,-1.5011592717390545,-3.148094393277722,-1.4582263193645346
1201,23,Yes,Travel_Rarely,1320,Research & Development,-1.1863189496336963,1,Medical,1,1684,4,Male,93,2,1,Laboratory Technician,3,Single,-1.9893152643769558,20586,-1.706710772284081,Y,Yes,-2.078053630500555,3,1,80,0,-1.5390174858187393,-0.6811435281874978,3,-2.1012672399894106,-1.1426723700634178,-4.523082820471526,-1.4582263193645346
1202,38,No,Travel_Rarely,1495,Research & Development,-1.7604239668547188,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,-2.2709358992800257,26176,-0.22495137803873436,Y,No,-0.4766838840955488,3,4,80,1,-1.3492148286334933,-0.15382635213468032,2,-3.6605828468675186,-2.0852719998620386,-7.396026717919092,-2.049313006197339
1203,53,No,Travel_Rarely,1395,Research & Development,-0.17667468994192637,4,Medical,1,1689,2,Male,48,4,3,Healthcare Representative,4,Married,-1.1946643046297705,3458,-0.9472900231189948,Y,No,-0.9830075699160551,3,3,80,0,-1.0524221819464668,-0.6811435281874978,3,-2.3058198217676353,-1.3054456718042096,-4.523082820471526,-1.4582263193645346
1204,48,Yes,Travel_Frequently,708,Sales,-1.3028078265617211,2,Medical,1,1691,4,Female,95,3,1,Sales Representative,3,Married,-2.6053982688888517,11740,-1.2578698514049882,Y,Yes,-2.078053630500555,3,3,80,2,-0.6379316808353647,-0.49085697927997995,3,-1.509442698361367,-0.771227074961725,-0.8815594121858318,-0.7251836469477903
1205,32,Yes,Travel_Rarely,1259,Research & Development,-2.2321870268515034,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,-3.5800211948827725,24852,-1.706710772284081,Y,No,-1.6659731494614012,3,1,80,0,-2.081668746795951,-0.6811435281874978,3,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
1206,26,No,Non-Travel,786,Research & Development,-1.3028078265617211,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,-2.655289037487042,11925,-1.706710772284081,Y,No,-0.38102617101547404,4,3,80,0,-1.3492148286334933,-0.15382635213468032,3,-1.7696470301171907,-0.771227074961725,-1.4030502559694047,-0.7251836469477903
1207,55,No,Travel_Rarely,1441,Research & Development,-0.2580127379920804,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,-2.168990584938411,23737,-0.520365761435567,Y,No,-1.6659731494614012,3,4,80,1,-1.2663434762031252,-0.896207883299613,3,-2.3058198217676353,-1.5011592717390545,-4.523082820471526,-1.4582263193645346
1208,34,No,Travel_Rarely,1157,Research & Development,-1.58472488351766,2,Medical,1,1696,2,Male,57,2,2,Laboratory Technician,4,Married,-1.9904309259904411,11912,-1.706710772284081,Y,No,-1.1621487245586226,3,3,80,1,-0.823882352953337,-0.49085697927997995,4,-0.9694639074020248,-0.499567813243363,-1.7913204273135457,-0.23505892870985484
1209,60,No,Travel_Rarely,370,Research & Development,-2.574707937058622,4,Medical,1,1697,3,Male,92,1,3,Healthcare Representative,4,Divorced,-0.6439285529157288,20467,-0.9472900231189948,Y,No,-0.38102617101547404,4,3,80,1,-0.6379316808353647,-0.6811435281874978,4,-3.1964293344001136,-2.0852719998620386,-7.396026717919092,-2.049313006197339
1210,33,No,Travel_Rarely,267,Research & Development,-0.301501087135828,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,-3.0181035250372044,13637,-1.706710772284081,Y,No,-0.5819182796238335,3,4,80,3,-0.8763124115492182,-1.1102230246251565e-16,3,-1.0422142176123612,-0.4227581318452658,-3.148094393277722,-0.23505892870985484
1211,37,No,Travel_Frequently,1278,Sales,-2.574707937058622,4,Medical,1,1700,3,Male,31,1,2,Sales Executive,4,Divorced,-0.8031826623180435,7677,-1.706710772284081,Y,No,-1.1621487245586226,3,3,80,2,-1.4396033284659837,-0.6811435281874978,2,-1.9245244346273156,-1.3054456718042096,-4.523082820471526,-1.2615279740205976
1212,34,No,Travel_Rarely,678,Research & Development,-0.39501806694940095,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,-2.4551042254086015,20338,-1.706710772284081,Y,No,-1.6659731494614012,3,2,80,0,-1.1187656458199815,-0.49085697927997995,3,-1.3985100351935054,-0.5824561652915413,-0.6973101853173806,-0.7251836469477903
1213,23,Yes,Travel_Rarely,427,Sales,-1.3028078265617211,3,Life Sciences,1,1702,3,Male,99,3,1,Sales Representative,4,Divorced,-2.8423045664754927,25103,-1.706710772284081,Y,Yes,-0.2932804246121984,4,2,80,1,-1.7737433101060027,-0.6811435281874978,3,-2.546721790666969,-1.5011592717390545,-7.396026717919092,-1.4582263193645346
1214,44,No,Travel_Rarely,921,Research & Development,-2.2321870268515034,3,Life Sciences,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married,-1.0409673601150782,14810,-1.706710772284081,Y,Yes,-0.4766838840955488,3,2,80,1,-1.1898303263181125,-0.6811435281874978,3,-1.6323476488272097,-0.771227074961725,-1.1104510353589228,-0.7251836469477903
1215,35,No,Travel_Frequently,146,Research & Development,-2.2321870268515034,4,Medical,1,1704,1,Male,79,2,1,Research Scientist,4,Single,-1.680253720466879,13970,-2.505117278969571,Y,Yes,-1.1621487245586226,3,3,80,0,-1.4396033284659837,-0.6811435281874978,4,-2.1012672399894106,-1.1426723700634178,-4.523082820471526,-1.0981030977662376
1216,43,No,Travel_Rarely,1179,Sales,-2.2321870268515034,3,Medical,1,1706,4,Male,73,3,2,Sales Executive,4,Married,-1.0462078511515212,6069,-1.706710772284081,Y,Yes,-0.6989947210579887,3,1,80,1,-1.1187656458199815,-0.49085697927997995,3,-1.3985100351935054,-0.5824561652915413,-0.6973101853173806,-0.6260122318518045
1217,24,No,Travel_Rarely,581,Research & Development,-1.0818179820670435,3,Medical,1,1707,3,Male,62,4,1,Research Scientist,3,Married,-1.8445865500272762,17616,-1.706710772284081,Y,No,-0.8311122613508027,3,4,80,1,-1.5390174858187393,-0.896207883299613,3,-2.1012672399894106,-1.3054456718042096,-7.396026717919092,-1.0981030977662376
1218,41,No,Travel_Rarely,918,Sales,-1.4342261796626594,3,Marketing,1,1708,4,Male,35,3,3,Sales Executive,3,Single,-0.8402555090144163,15869,-1.706710772284081,Y,No,-1.6659731494614012,3,2,80,0,-1.1187656458199815,-0.49085697927997995,3,-1.3985100351935054,-0.6725281492553229,-0.6973101853173806,-0.7251836469477903
1219,29,No,Travel_Rarely,1082,Research & Development,-1.0818179820670435,4,Medical,1,1709,4,Female,43,3,1,Laboratory Technician,3,Married,-2.431832174089201,25412,0.0,Y,No,-0.6989947210579887,3,3,80,1,-1.1898303263181125,-0.6811435281874978,3,-2.1012672399894106,-1.3054456718042096,-4.523082820471526,-1.4582263193645346
1220,36,No,Travel_Rarely,530,Sales,-2.2321870268515034,4,Life Sciences,1,1710,3,Female,51,3,2,Sales Representative,4,Single,-1.8114841468557947,7439,-0.9472900231189948,Y,No,-0.9830075699160551,3,3,80,0,-0.7266006547279215,-0.6811435281874978,2,-1.1206032129426982,-0.771227074961725,-1.1104510353589228,-0.7251836469477903
1221,45,No,Non-Travel,1238,Research & Development,-2.574707937058622,1,Life Sciences,1,1712,3,Male,74,2,3,Healthcare Representative,3,Married,-0.6585660742641536,3395,-0.9472900231189948,Y,No,-0.13676606833775615,4,4,80,1,-0.4110402962705398,-0.49085697927997995,2,-0.5284974099357148,-0.1613678357288172,-0.06357549941935225,-1.0981030977662376
